posx,posz,time
2.0,2.0,2248337
2.0,2.0,2248390
2.2757578,2.2757578,2248439
2.5515156,2.5515156,2248480
2.8272736,2.8272736,2248526
3.1030314,3.1030314,2248573
3.3787892,3.3787892,2248618
3.654547,3.654547,2249255
3.654547,3.654547,2249299
3.654547,3.654547,2249334
3.654547,3.654547,2249381
3.39456,3.654547,2249433
3.081215,3.3103566,2249483
2.9589806,3.0808964,2249530
2.6973283,2.7917204,2249572
2.4356759,2.5025442,2249618
2.1740236,2.213368,2249664
1.9995887,2.0205839,2249711
1.7261941,1.7424829,2249758
1.4527996,1.4643819,2249805
1.179405,1.1862808,2249851
0.997142,1.0008801,2250363
0.997142,1.0008801,2250403
0.997142,1.0008801,2250441
0.997142,1.3908606,2250481
0.9627012,1.7793174,2250515
0.92826045,2.167774,2250549
0.89381963,2.5562308,2250591
0.8593789,2.9446874,2250632
0.82493806,3.3331442,2250675
0.8200088,3.5918987,2250720
0.9603596,3.8107479,2250764
1.241061,4.248446,2250809
1.4515871,4.5767198,2250856
1.6621132,4.904993,2250904
1.9009085,5.213314,2250949
2.1397038,5.5216346,2250993
2.3784988,5.829955,2251039
2.617294,6.1382756,2251084
2.859621,6.4438286,2251127
3.1019478,6.749381,2251170
3.3442745,7.054934,2251211
3.5866015,7.3604865,2251256
3.667377,7.4623375,2251979
3.667377,7.4623375,2252028
3.667377,7.4623375,2252081
3.927364,7.4623375,2252130
4.034941,7.7213564,2252178
4.004695,8.240381,2252224
3.9851356,8.629871,2252270
3.9655762,9.019361,2252313
3.946017,9.408851,2252358
3.9264576,9.79834,2252407
3.9068985,10.18783,2252451
3.887339,10.577319,2252496
3.86778,10.966809,2252534
3.8547404,11.226469,2252575
3.8538132,11.486454,2252619
3.8524225,11.876432,2252662
3.8505683,12.396403,2252705
3.8491776,12.786381,2252747
3.847787,13.176359,2252792
3.8463962,13.566337,2252838
3.8450055,13.956315,2252887
3.8436148,14.346293,2252931
3.8422241,14.736271,2252974
3.8408334,15.126249,2253019
3.9115353,15.509768,2253062
3.9822369,15.893285,2253107
4.0529385,16.276804,2253149
4.12364,16.660322,2253195
4.1943417,17.043839,2253241
4.1847157,17.424707,2253285
4.1799946,17.80947,2253326
4.1799946,18.19865,2253371
4.1799946,18.586145,2253420
4.1799946,18.97015,2253471
4.1799946,19.355028,2253516
