posx,posz,time
2.0,2.0,660439
2.0,2.0,660517
2.2757578,2.2757578,660534
2.643435,2.643435,660558
2.9191928,2.9191928,660591
3.1949506,3.1949506,660636
3.4707084,3.4707084,660681
3.654547,3.654547,661336
3.654547,3.654547,661375
3.654547,3.654547,661481
3.654547,3.654547,661537
4.0445275,3.654547,661589
4.4340014,3.6744149,661620
4.9533005,3.7009053,661658
5.3427744,3.7207732,661690
5.8620734,3.747264,661722
6.2515473,3.7671316,661749
6.6410213,3.7869995,661780
7.1603203,3.81349,661814
7.4199696,3.8267353,661843
7.5455875,4.1959305,661867
7.671205,4.5651255,661900
7.796823,4.9343204,661926
7.860654,5.3190413,661962
7.9244843,5.7037625,662001
7.988315,6.088484,662026
8.004817,6.6066756,662066
8.003224,6.736659,662580
8.003224,6.736659,662618
8.017341,6.6074343,662662
7.861334,7.1034536,662704
7.744329,7.4754677,662729
7.372643,7.593511,662765
7.0009565,7.711554,662794
6.6292706,7.8295975,662827
6.133689,7.986988,662863
5.762003,8.105031,662903
5.4272275,8.179952,662949
5.4272275,8.179952,663552
5.4272275,8.179952,663591
5.4272275,8.179952,663622
5.037247,8.179952,663671
5.058553,8.56935,663706
5.0798593,8.958748,663752
5.1011653,9.3481455,663789
5.129574,9.867343,663833
5.15088,10.256742,663882
5.172186,10.646139,663926
5.179994,11.035457,663968
5.142031,11.42221,663997
5.067665,11.936837,664033
5.012249,12.322861,664072
4.956833,12.708884,664116
4.9014163,13.094907,664163
4.846,13.48093,664200
4.790584,13.866953,664242
4.7374544,14.253298,664288
4.6843247,14.639642,664333
4.631195,15.025987,664381
4.5780654,15.412331,664429
4.5426455,15.669893,664482
4.516878,16.059023,664531
4.491111,16.44815,664580
4.465343,16.837278,664627
4.3316574,17.20363,664672
4.2188573,17.325039,664713
4.1799955,17.818392,664753
4.1799955,18.20756,664809
4.1799955,18.59496,664856
4.1799955,18.978716,664903
4.1799955,19.363405,664948
4.217814,19.678463,664995
4.217814,19.678463,665048
4.217814,19.678463,665101
4.179997,19.31199,665155
4.0626755,19.683905,665187
3.9748857,20.053751,665229
3.8845968,20.297556,665276
3.8134768,20.619415,665319
3.543074,20.87685,665365
2.4077594,21.746193,666068
2.4077594,21.746193,666120
2.6138291,22.077282,666168
2.9205632,22.318111,666221
3.2272973,22.55894,666270
3.5340314,22.79977,666321
3.923359,22.82233,666375
4.3126864,22.844889,666423
4.83179,22.874966,666472
5.221117,22.897526,666520
5.6104445,22.920084,666567
6.129548,22.950161,666608
6.5188756,22.972721,666653
6.9082026,22.99528,666697
7.29753,23.017838,666741
7.746837,23.24893,666786
8.066368,23.472504,666835
8.164844,23.557362,666880
8.224762,23.671562,666929
8.57455,23.82158,666974
8.9644375,23.820002,667025
9.354294,23.820002,667073
9.7437935,23.820002,667119
11.168627,23.820002,667809
11.168627,23.820002,667851
11.296765,23.820002,667897
11.535089,24.128687,667941
11.677399,24.22647,667983
11.83224,24.472496,668026
