id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
31,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
32,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
33,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
34,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
35,1,b5,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
36,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
37,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
38,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
39,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
40,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
41,1,b10,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
42,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
43,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
44,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
45,1,b9,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
46,1,b3,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
47,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
48,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
49,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
50,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
51,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
52,1,b4,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
53,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
54,1,b6,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
55,1,b6,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
56,1,b6,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
57,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
58,1,b9,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
59,1,b9,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
60,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
61,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
62,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
63,1,b9,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
64,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
65,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
66,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
67,1,b4,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
68,1,door2,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
69,1,b9,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
70,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
71,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
72,1,b5,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
73,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
74,1,b9,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
75,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
76,1,b5,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
77,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
78,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
79,1,b6,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
80,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
81,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
82,1,door5,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
83,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
84,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
85,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
86,1,b3,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
87,1,b9,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
88,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
89,1,b7,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
90,1,b7,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
91,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
92,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
