posx,posz,time
62.0,2.0,2953
62.37575,1.895624,2983
62.714687,2.088516,3014
63.053623,2.2814078,3045
63.39256,2.4742997,3075
63.731495,2.6671917,3349
63.731495,2.6671917,3367
63.731495,2.6671917,3409
63.731495,2.6671917,3437
63.341515,2.6671917,3466
63.083324,2.4410098,3492
62.826927,1.9886461,3519
62.480553,2.1678436,3543
62.134182,2.3470414,3564
61.78781,2.526239,3591
61.44144,2.7054367,3622
61.44144,2.7054367,3926
61.44144,2.7054367,3947
61.44144,2.3154562,3968
61.44144,1.4055017,15638
61.44144,1.4055017,15666
61.44054,1.0155222,15699
61.440468,1.4055027,15718
61.44039,1.7954832,15737
61.440315,2.1854637,15756
61.440216,2.7054377,15779
61.440144,3.095418,15794
61.440067,3.4853985,15810
61.680492,3.792448,15826
62.001064,4.201847,15845
62.241493,4.508897,15863
62.48192,4.815946,15881
62.75175,5.0975046,15901
63.021584,5.3790636,15921
63.291416,5.660622,15942
63.65119,6.036034,15963
63.83108,6.2237396,15983
64.10614,6.5001936,16003
64.3812,6.7766476,16021
64.65626,7.0531015,16042
64.93132,7.3295555,16063
65.09307,7.6720743,16083
65.19817,8.047625,16103
65.18397,8.431358,16124
65.17196,8.818135,16144
65.178894,9.208055,16165
65.18,9.597966,16185
65.18,9.987848,16205
65.18,10.377667,16222
65.17999,10.897143,16243
65.17999,11.285651,16265
65.09912,11.799296,16286
65.03846,12.18453,16303
64.9778,12.569764,16321
64.89692,13.08341,16342
64.836266,13.468644,16359
64.775604,13.853878,16376
64.71834,14.239632,16394
64.64199,14.75397,16416
64.58473,15.139724,16434
64.508385,15.654061,16452
64.47652,16.042738,16474
64.44465,16.431414,16492
64.40216,16.94965,16511
64.295685,17.186834,16530
64.295685,17.186834,16553
64.295685,17.186834,16571
64.295685,17.186834,16590
64.295685,17.186834,16607
64.295685,17.186834,16625
64.295685,17.186834,16642
64.295685,17.186834,16661
64.295685,17.186834,16681
64.295685,17.186834,16706
64.295685,17.186834,16726
64.295685,17.186834,16746
64.295685,17.186834,16766
64.295685,17.186834,16790
64.295685,17.186834,16811
64.295685,17.186834,16832
64.295685,17.186834,16850
64.295685,17.186834,16871
64.295685,17.186834,16890
64.295685,17.186834,16908
64.295685,17.186834,16927
64.295685,17.186834,16948
64.295685,17.186834,16963
64.295685,17.186834,16987
64.295685,17.186834,17007
64.295685,17.186834,17027
64.295685,17.186834,17047
64.295685,17.186834,17069
64.295685,17.186834,17086
64.295685,17.186834,17106
64.295685,17.186834,17127
64.295685,17.186834,17146
64.295685,17.186834,17165
64.295685,17.186834,17187
64.295685,17.186834,17208
64.295685,17.186834,17224
64.295685,17.186834,17243
64.295685,17.186834,17260
64.295685,17.186834,17277
64.295685,17.186834,17293
64.295685,17.186834,17311
64.295685,17.186834,17332
64.295685,17.186834,17349
64.295685,17.186834,17371
64.295685,17.186834,17389
64.295685,17.186834,17410
64.295685,17.186834,17431
64.295685,17.186834,17452
64.295685,17.186834,17473
64.295685,17.186834,17492
64.295685,17.186834,17513
64.295685,17.186834,17534
64.295685,17.186834,17553
64.295685,17.186834,17572
64.295685,17.186834,17591
64.295685,17.186834,17614
64.295685,17.186834,17632
64.295685,17.186834,17653
64.295685,17.186834,17673
64.295685,17.186834,17697
64.295685,17.186834,17718
64.295685,17.186834,17738
64.295685,17.186834,17758
64.295685,17.186834,17774
64.295685,17.186834,17795
64.295685,17.186834,17815
64.295685,17.186834,17833
64.295685,17.186834,17854
64.295685,17.186834,17873
64.295685,17.186834,17895
64.295685,17.186834,17916
64.295685,17.186834,17935
64.295685,17.186834,17956
64.295685,17.186834,17976
64.295685,17.186834,17995
64.295685,17.186834,18014
64.295685,17.186834,18033
64.295685,17.186834,18283
64.295685,17.186834,18306
64.295685,17.186834,18326
64.177414,17.39293,18345
64.06588,17.9008,18364
64.01311,18.268494,18383
64.02003,18.628183,18404
64.02003,19.05894,18662
64.02003,19.05894,18683
64.02003,19.05894,18709
64.02003,19.448921,18734
64.02002,19.8279,18752
63.927235,20.194607,18771
63.820053,20.53446,18790
63.63759,20.80234,18810
63.130985,20.820004,18833
62.611454,20.820004,18855
62.222137,20.820004,18874
61.70542,20.820004,18897
61.55537,21.17996,18919
61.3553,21.659904,18940
61.20525,22.019861,18956
61.005184,22.499805,18979
60.855133,22.859762,18997
60.855133,22.859762,19016
60.855133,22.859762,19046
60.855133,23.379736,19069
60.820057,23.58879,19088
60.820057,23.58879,19346
60.820057,23.58879,19367
60.820057,23.58879,19393
60.820057,24.108765,19415
60.432343,24.066772,19434
60.04463,24.024778,19454
59.656918,23.982784,19472
59.139965,23.926794,19491
58.752254,23.8848,19506
58.36454,23.842806,19522
57.8486,23.820011,19539
57.328693,23.820002,19556
56.808815,23.820002,19573
56.288963,23.820002,19589
55.769173,23.820002,19607
55.24949,23.820002,19625
54.859898,23.820002,19649
54.341152,23.820002,19667
53.955177,23.820002,19682
53.44328,23.911287,19702
53.059357,23.979753,19721
52.54746,24.07104,19742
52.03556,24.162327,19762
51.524563,24.173113,19782
51.12796,24.135271,19801
50.856346,23.966461,19822
50.486458,23.979973,19842
50.06631,23.979973,19864
49.722412,23.979973,19881
49.416466,23.979973,19899
49.31344,23.980843,19918
49.31344,23.980843,19939
49.061047,23.918455,19958
48.68246,23.824875,19981
48.46374,23.82005,20000
48.18564,23.609571,20020
48.179985,23.231379,20042
48.179985,23.231379,20065
48.179985,23.231379,20095
48.179985,23.751352,20121
48.179985,23.751352,20141
48.517952,23.82709,20158
48.90746,23.820005,20176
49.425896,23.820005,20199
49.81434,23.820002,20217
50.334232,23.820002,20236
50.724144,23.820002,20257
51.243984,23.820002,20279
51.633827,23.820004,20300
52.02363,23.820002,20318
52.543198,23.820002,20341
52.932568,23.820002,20360
53.449806,23.820002,20380
53.83974,23.820002,20392
54.35963,23.820002,20409
54.879494,23.820002,20428
55.269363,23.820002,20447
55.789116,23.820002,20465
56.308716,23.820002,20487
56.827873,23.820002,20508
57.34445,23.820002,20528
57.72722,23.894669,20551
58.109985,23.969337,20570
58.62034,24.068893,20593
59.13069,24.168451,20614
59.44374,24.401014,20631
59.861137,24.7111,20654
60.174187,24.943663,20672
60.382885,25.098705,20693
60.67763,25.218336,20712
60.864334,25.533867,20736
61.017673,25.892435,20755
61.222126,26.370527,20778
61.324352,26.609573,20797
61.64005,26.838531,20817
61.95574,27.067492,20834
62.376667,27.37277,20850
62.797592,27.67805,20867
63.113285,27.907007,20886
63.428978,28.135965,20904
63.625298,28.189875,20923
63.793392,28.345251,20941
63.824215,28.717098,20959
63.82,29.236923,20978
63.820004,29.62673,20997
63.820004,30.016361,21017
63.820004,30.405294,21037
63.820004,30.794222,21055
63.820004,31.314157,21074
63.82,31.704103,21092
63.82,32.09404,21110
63.820004,33.782825,28763
63.820004,33.782825,28780
63.820004,34.172,28798
63.820004,34.301308,28816
63.866875,34.68846,28834
63.913746,35.075615,28852
63.960617,35.46277,28870
64.00749,35.849922,28888
64.069984,36.366127,28907
64.11686,36.75328,28926
64.16373,37.140434,28943
64.17496,37.530254,28961
64.18,37.920055,28980
64.18,38.310005,28999
64.17999,38.699265,29018
64.1799,39.348812,29283
64.1799,39.348812,29303
64.1799,39.348812,29322
64.1799,39.348812,29592
64.1799,39.348812,29611
64.1799,39.738792,29629
64.51204,39.828228,29648
65.02988,39.820007,29922
65.02988,39.820007,29940
65.02988,39.820007,29960
65.02988,40.209988,29979
65.152016,40.4395,29998
65.20102,40.6552,30018
65.30908,40.76957,30038
65.79537,40.82,30057
66.18534,40.820004,30077
66.575294,40.82,30095
66.96524,40.820004,30115
67.355156,40.82,30135
67.74498,40.820004,30154
68.00464,40.820004,30174
68.00464,40.820004,30196
67.67539,41.029007,30215
67.331024,41.21203,30233
66.986664,41.39505,30252
66.642296,41.578075,30272
66.29153,41.74851,30291
65.940765,41.91894,30310
65.59,42.089375,30329
65.240974,42.263355,30348
64.89195,42.437332,30368
64.42659,42.669304,30387
64.07757,42.843285,30405
63.728546,43.01726,30421
63.379524,43.191242,30436
63.030506,43.365223,30450
62.66717,43.504387,30464
61.43222,43.91025,30656
61.43222,43.91025,30669
61.43222,43.91025,30689
61.8222,43.91025,30704
61.754547,44.29432,30718
61.686893,44.678387,30735
61.61924,45.062454,30751
61.551586,45.44652,30767
61.483932,45.83059,30784
61.741276,46.123604,30799
61.99862,46.416622,30814
62.255962,46.70964,30829
62.599087,47.10033,30844
62.85643,47.39335,30858
63.11377,47.686367,30870
63.371113,47.979385,30885
63.64725,48.202,30901
63.818295,48.40063,30916
63.820004,48.78872,30930
63.820004,49.178375,30947
63.8201,49.437897,30963
63.820004,49.827415,30977
63.820004,50.347355,30992
63.82,50.737305,31007
63.82,51.127247,31023
63.820004,51.64714,31039
63.820004,52.03704,31056
63.82,52.426895,31073
63.82,52.816658,31090
63.820004,53.206142,31108
63.820004,53.465218,31125
63.820004,53.85518,31141
63.82,54.245132,31157
63.820004,54.635082,31174
63.82,55.025017,31190
63.82,55.54491,31207
63.82,55.934807,31223
63.820004,56.324654,31238
63.820004,56.71439,31254
63.820004,57.10379,31270
63.862133,57.489914,31286
63.945366,58.003185,31302
64.02871,58.37448,31319
64.083565,58.76038,31337
64.13841,59.146484,31352
64.17996,59.502377,31368
64.33215,59.7906,31384
64.619545,60.054207,31400
64.90694,60.317818,31417
65.09853,60.493553,31434
65.09853,60.493553,31452
65.09853,60.493553,31471
65.09853,60.883533,31489
65.47407,60.9887,31506
65.8496,61.09387,31523
66.176315,61.293167,31540
66.57939,61.62165,31557
66.88171,61.86801,31575
67.12015,62.1766,31592
67.3586,62.48519,31609
67.59704,62.793785,31627
67.83549,63.10237,31644
68.07394,63.410965,31661
68.07394,63.410965,31908
68.07394,63.410965,31927
68.07394,63.410965,31947
68.07394,63.800945,31965
68.44992,63.826183,31981
68.83862,63.820007,32000
69.22858,63.820004,32018
69.61842,63.820004,32036
70.00837,63.82,32054
70.52828,63.820004,32072
70.9182,63.820004,32088
71.3081,63.82,32107
71.69794,63.82,32125
72.08767,63.820004,32144
72.47705,63.820004,32163
72.73576,63.820004,32183
72.73576,63.820004,32202
73.125725,63.820004,32220
73.51568,63.82,32239
73.90563,63.820004,32258
74.29557,63.820004,32276
74.68549,63.82,32295
76.37387,63.82001,40920
76.37387,63.82001,40946
76.503296,63.820007,40971
76.503296,63.820007,40994
76.89314,63.820004,41017
77.28297,63.82,41040
77.672745,63.82,41062
78.06247,63.82,41085
78.45211,63.820004,41109
78.841606,63.820004,41133
79.36054,63.820004,41156
79.749016,63.820004,41180
80.13548,63.820004,41202
80.38865,63.820004,41225
80.59977,63.81985,41248
80.758,63.70457,41271
80.825806,63.359943,41294
80.82001,62.9702,41317
80.82001,62.580585,41343
80.82001,62.191315,41367
80.82001,61.803303,41391
80.82001,61.675045,41416
80.82001,61.675045,41443
81.19096,61.554745,41468
81.56193,61.434444,41493
81.93289,61.314144,41519
82.30385,61.193848,41543
82.67481,61.073544,41568
83.04578,60.953243,41593
83.29308,60.873047,41618
83.616486,60.814545,41643
83.616486,60.814545,42003
83.616486,60.814545,42028
83.616486,60.814545,42063
83.616486,60.814545,42418
83.616486,60.814545,42444
83.358955,60.826397,42470
83.075424,61.034958,42491
82.805954,61.31686,42510
82.536476,61.598766,42530
82.267006,61.880672,42551
82.00996,62.173943,42572
81.7529,62.467213,42594
81.49584,62.760483,42616
81.23879,63.053753,42638
80.981735,63.347023,42662
80.817955,63.539627,42687
80.817955,63.539627,43024
80.817955,63.539627,43049
80.817955,63.539627,50526
80.817955,63.539627,50544
80.817955,63.539627,50563
80.817955,63.799614,50582
80.767,64.316246,50600
80.71605,64.70288,50616
80.66509,65.08952,50633
80.703094,65.21384,50647
80.83186,65.49444,50665
80.82158,65.88428,50681
80.82001,66.27411,50699
80.82001,66.66388,50717
80.82001,67.053505,50734
80.82001,67.44281,50751
80.82001,67.959465,50962
80.82001,67.959465,50976
80.82001,67.959465,50991
80.82001,67.56948,51007
80.82,67.17963,51024
80.82001,66.78991,51041
80.82001,66.400375,51059
